Date,Open,High,Low,Close,Volume,Change
2026-03-09,46000,46000,40000,46000,3073528,
2026-03-10,44700,50600,33650,36750,9418174,-0.2010869565217391
2026-03-11,36750,40750,33900,34800,4407944,-0.0530612244897958
2026-03-12,34900,37550,34350,34500,1808037,-0.0086206896551723
2026-03-13,33700,34800,31550,31650,812069,-0.0826086956521738
2026-03-16,31650,32100,28200,28400,720700,-0.1026856240126382
2026-03-17,29800,35700,29800,32650,3183300,0.1496478873239437
2026-03-18,34050,34650,30400,30400,842511,-0.0689127105666156
2026-03-19,30250,31950,29200,29500,577533,-0.0296052631578946
2026-03-20,29550,30700,28500,28650,306989,-0.0288135593220338
2026-03-23,27250,29000,25800,25950,267317,-0.094240837696335
2026-03-24,25900,27250,23000,23450,637397,-0.0963391136801541
2026-03-25,23900,25550,23400,24250,450327,0.0341151385927505
2026-03-26,24600,25900,22900,23000,324647,-0.0515463917525773
2026-03-27,22700,24700,22150,23550,279230,0.0239130434782608
2026-03-30,22300,24050,22300,22900,137014,-0.0276008492569002
2026-03-31,22850,27500,22650,26000,870297,0.1353711790393013
2026-04-01,27650,28500,25600,26350,329385,0.0134615384615384
2026-04-02,27000,29700,26100,26400,543974,0.0018975332068311
2026-04-03,27500,28750,24500,25250,258953,-0.043560606060606
2026-04-06,25450,25450,23000,23000,163167,-0.089108910891089
2026-04-07,23350,24000,22700,23150,82393,0.0065217391304348
2026-04-08,23800,25000,23500,24050,136076,0.0388768898488121
2026-04-09,22700,23150,21250,21550,675429,-0.1039501039501039
2026-04-10,21800,21800,20600,20600,314156,-0.0440835266821345
2026-04-13,20300,20750,20000,20500,153073,-0.0048543689320388
2026-04-14,21000,22550,20650,22100,491696,0.0780487804878049
2026-04-15,22600,22950,21250,22550,407529,0.0203619909502261
2026-04-16,24500,25450,22900,24050,678485,0.0665188470066517
2026-04-17,24100,24150,22400,22500,297172,-0.0644490644490644
2026-04-20,22650,27250,22000,25550,1243027,0.1355555555555556
2026-04-21,25550,29600,25000,27300,1614674,0.0684931506849315
2026-04-22,27150,28650,26900,27050,524321,-0.0091575091575091
2026-04-23,27400,28350,25700,26250,378241,-0.0295748613678373
2026-04-24,26450,26500,25000,26050,276134,-0.0076190476190476
2026-04-27,26200,27500,26200,26750,302108,0.0268714011516315
2026-04-28,27200,27200,25600,26750,263503,0.0
2026-04-29,27100,28400,26800,28100,469529,0.0504672897196261
2026-04-30,28100,29200,26100,26450,286929,-0.0587188612099643
2026-05-04,26800,26900,25200,26800,149640,0.0132325141776936
2026-05-06,27300,27300,25600,25700,194546,-0.0410447761194029
2026-05-07,26000,27900,25700,25850,326782,0.0058365758754863
2026-05-08,26250,28850,26050,26100,882252,0.0096711798839459
2026-05-11,26350,26550,25300,25300,227563,-0.0306513409961686
2026-05-12,25500,25600,23000,23100,321877,-0.0869565217391304
2026-05-13,22900,24250,22350,22700,146551,-0.0173160173160172
2026-05-14,23100,25375,22650,22850,322239,0.0066079295154184
2026-05-15,23500,24050,21800,22350,182463,-0.0218818380743982
2026-05-18,22050,22300,20350,21000,124348,-0.0604026845637584
2026-05-19,20750,21700,19600,19620,136045,-0.0657142857142857
2026-05-20,19700,19720,17750,18350,151279,-0.064729867482161
2026-05-21,19630,22500,19510,20850,346665,0.1362397820163488
2026-05-22,21500,21900,20725,21350,91342,0.0239808153477218
2026-05-26,21700,22350,21000,21150,91502,-0.009367681498829
2026-05-27,21250,23400,19710,21900,280653,0.0354609929078013
2026-05-28,22000,22150,19990,20350,95974,-0.0707762557077625
2026-05-29,20400,20700,19000,19010,120324,-0.0658476658476658
2026-06-01 00:00:00,19010,19010,17890,18070,47061,-0.0494476591267754
