Date,Open,High,Low,Close,Volume,Change
2026-04-23,4790,7530,2500,2735,192417182,
2026-04-24,2700,3470,2500,2575,18416942,-0.0585009140767824
2026-04-27,2605,2770,2110,2125,3687114,-0.1747572815533981
2026-04-28,2125,2130,1995,2015,1406344,-0.0517647058823529
2026-04-29,2020,2035,1996,1997,931659,-0.0089330024813896
2026-04-30,1998,2010,1997,2000,581532,0.0015022533800701
2026-05-04,2000,2005,1995,1999,457817,-0.0004999999999999
2026-05-06,1995,2000,1987,1991,520380,-0.0040020010005002
2026-05-07,1991,1999,1987,1995,252296,0.0020090406830737
2026-05-08,1995,1998,1986,1997,293341,0.0010025062656642
2026-05-11,1990,1996,1986,1990,243303,-0.0035052578868302
2026-05-12,1995,1995,1982,1985,209868,-0.0025125628140703
2026-05-13,1985,1994,1982,1994,131953,0.0045340050377833
2026-05-14,1993,1993,1983,1986,125686,-0.004012036108325
2026-05-15,1986,1989,1983,1984,154461,-0.0010070493454179
2026-05-18,1983,1985,1976,1983,126967,-0.0005040322580645
2026-05-19,1980,1991,1980,1990,296484,0.0035300050428643
2026-05-20,1984,1991,1982,1985,99239,-0.0025125628140703
2026-05-21,1985,1986,1981,1985,73197,0.0
2026-05-22,1985,1987,1982,1983,45906,-0.001007556675063
2026-05-26,1983,1988,1981,1987,104876,0.0020171457387796
2026-05-27,1982,1987,1980,1981,117118,-0.0030196275792652
2026-05-28,1981,1985,1979,1981,78003,0.0
2026-05-29,1980,1984,1978,1981,75382,0.0
2026-06-01 00:00:00,1974,1982,1974,1980,155211,-0.0005047955577991425
