Date,Open,High,Low,Close,Volume,Change
2025-11-24,23250,30200,23250,30200,686460,
2025-11-25,39250,39250,39250,39250,30460,0.2996688741721853
2025-11-26,51000,51000,44300,51000,2755294,0.2993630573248407
2025-11-27,49000,55700,48000,51300,3079820,0.0058823529411764
2025-11-28,52500,66600,51500,66600,1503038,0.2982456140350877
2025-12-01,76000,83500,67400,72300,4309637,0.0855855855855856
2025-12-02,70600,75100,67000,72300,813629,0.0
2025-12-03,74000,76200,69000,70500,472871,-0.0248962655601659
2025-12-04,70000,70100,63100,63800,587957,-0.0950354609929078
2025-12-05,62900,67300,60800,64000,600034,0.0031347962382444
2025-12-08,63100,64800,57700,58300,327058,-0.0890625
2025-12-09,57900,62600,55300,59300,375408,0.0171526586620927
2025-12-10,59800,63000,58300,62200,225006,0.0489038785834738
2025-12-11,62700,68900,60400,65400,364723,0.0514469453376205
2025-12-12,65900,74500,64400,70300,556691,0.0749235474006115
2025-12-15,69400,74300,67300,74300,303565,0.0568990042674253
2025-12-16,74200,75500,67600,69300,295115,-0.0672947510094212
2025-12-17,69000,73300,61300,62300,430230,-0.101010101010101
2025-12-18,60700,64400,60000,60100,171323,-0.0353130016051363
2025-12-19,61900,66100,60500,64100,269089,0.0665557404326122
2025-12-22,66600,66700,62300,63300,122208,-0.0124804992199687
2025-12-23,63300,63300,59800,60000,178217,-0.0521327014218009
2025-12-24,60500,60500,58200,58700,96129,-0.0216666666666666
2025-12-26,58700,59800,55100,59400,120775,0.0119250425894377
2025-12-29,59400,59500,53800,54000,239692,-0.0909090909090909
2025-12-30,54200,54200,51200,52500,139317,-0.0277777777777777
2026-01-02,53300,53500,51100,52000,48482,-0.0095238095238094
2026-01-05,51100,52500,50000,52500,60965,0.0096153846153845
2026-01-06,52600,52700,50400,50800,78553,-0.0323809523809524
2026-01-07,51600,51600,49450,50900,72751,0.0019685039370078
2026-01-08,51700,52600,50200,52400,56072,0.0294695481335953
2026-01-09,52300,53400,50500,52500,42332,0.0019083969465649
2026-01-12,55600,57500,52900,55500,200041,0.0571428571428571
2026-01-13,55800,56800,53400,55500,86974,0.0
2026-01-14,56200,65100,55000,62200,270803,0.1207207207207208
2026-01-15,62100,63200,58200,59300,105260,-0.0466237942122186
2026-01-16,60500,64300,58700,62400,134170,0.0522765598650927
2026-01-19,64700,74900,62800,71000,332947,0.1378205128205127
2026-01-20,72600,91500,71300,89500,651129,0.2605633802816902
2026-01-21,83400,84000,73600,75400,308781,-0.1575418994413407
2026-01-22,80500,96500,78500,92900,521588,0.2320954907161803
2026-01-23,91700,100800,88200,94300,356945,0.0150699677072121
2026-01-26,92000,98200,89200,91000,164780,-0.0349946977730647
2026-01-27,91800,113700,90700,108400,481095,0.1912087912087912
2026-01-28,105200,112300,102800,107100,149714,-0.0119926199261992
2026-01-29,107000,108000,100500,103900,106385,-0.0298786181139122
2026-01-30,99500,100400,93500,95600,175793,-0.0798845043310876
2026-02-02,91000,95600,88400,89200,103005,-0.0669456066945606
2026-02-03,92900,106700,91600,102900,191671,0.1535874439461884
2026-02-04,98800,102500,98700,100200,39706,-0.0262390670553935
2026-02-05,105600,106400,99600,100000,70970,-0.0019960079840319
2026-02-06,94100,98500,92500,93600,71368,-0.0639999999999999
2026-02-09,94800,100900,92200,96200,62902,0.0277777777777776
2026-02-10,94500,100100,93700,97700,53089,0.0155925155925156
2026-02-11,98500,117900,97500,114000,295535,0.1668372569089047
2026-02-12,111400,125200,111000,112900,199431,-0.0096491228070175
2026-02-13,117000,117600,108900,108900,87231,-0.0354295837023914
2026-02-19,107700,108800,101200,105400,103711,-0.032139577594123
2026-02-20,107700,109700,94100,95500,165792,-0.0939278937381403
2026-02-23,95900,107400,91600,103200,151677,0.0806282722513089
2026-02-24,103100,111000,100600,102900,110259,-0.002906976744186
2026-02-25,104500,108600,99300,102000,89115,-0.0087463556851311
2026-02-26,102100,102100,93900,99900,111335,-0.0205882352941176
2026-02-27,99000,101000,96500,97100,63221,-0.028028028028028
2026-03-03,96000,104200,93600,94500,82186,-0.0267765190525232
2026-03-04,89700,91400,75200,76200,177308,-0.1936507936507936
2026-03-05,82900,89900,81500,87800,81120,0.1522309711286089
2026-03-06,86000,92900,83800,92700,69011,0.0558086560364465
2026-03-09,84200,89000,81500,85000,51568,-0.0830636461704422
2026-03-10,90200,92100,86700,88700,61693,0.0435294117647058
2026-03-11,90500,94000,85500,86600,69683,-0.0236753100338218
2026-03-12,85000,91400,84500,90900,68092,0.0496535796766743
2026-03-13,88200,94200,87600,92300,66482,0.0154015401540152
2026-03-16,93100,93700,87200,90300,59316,-0.0216684723726977
2026-03-17,92200,92800,85200,85700,70615,-0.0509413067552602
2026-03-18,87300,94300,87300,92700,102683,0.0816802800466744
2026-03-19,89500,91100,87500,87900,49267,-0.0517799352750809
2026-03-20,89100,101700,87600,101700,162485,0.1569965870307166
2026-03-23,100200,109600,99200,102400,188819,0.0068829891838742
2026-03-24,103500,113200,100600,109700,175585,0.0712890625
