Date,Open,High,Low,Close,Volume,Change
2025-12-01,4500,5900,3045,3335,59833928,
2025-12-02,3720,4335,3645,4335,4770357,0.2998500749625188
2025-12-03,5500,5630,3640,3640,12885675,-0.160322952710496
2025-12-04,3785,3840,3160,3200,2915330,-0.1208791208791209
2025-12-05,3115,3150,2640,2655,1555432,-0.1703124999999999
2025-12-08,2605,2625,2305,2360,840865,-0.1111111111111111
2025-12-09,2270,2325,2060,2060,592810,-0.1271186440677966
2025-12-10,2065,2225,2040,2055,445581,-0.0024271844660194
2025-12-11,2040,2060,2020,2035,291055,-0.0097323600973235
2025-12-12,2070,2125,2030,2030,160602,-0.0024570024570024
2025-12-15,2030,2045,2015,2015,180279,-0.0073891625615764
2025-12-16,2000,2005,1987,1996,529930,-0.0094292803970222
2025-12-17,1996,2015,1995,1997,129540,0.0005010020040079
2025-12-18,1997,1999,1993,1994,243245,-0.0015022533800701
2025-12-19,1995,1999,1984,1990,217067,-0.0020060180541624
2025-12-22,1990,2005,1989,1997,192783,0.0035175879396984
2025-12-23,1998,2005,1992,1993,255697,-0.0020030045067601
2025-12-24,1993,2000,1993,1994,76312,0.0005017561465128
2025-12-26,2000,2000,1990,1990,94969,-0.0020060180541624
2025-12-29,1992,1996,1990,1990,71433,0.0
2025-12-30,1992,1993,1990,1992,33854,0.0010050251256281
2026-01-02,1992,1997,1987,1995,50401,0.0015060240963855
2026-01-05,1993,2030,1989,1992,114947,-0.0015037593984962
2026-01-06,1995,2005,1990,1994,94609,0.001004016064257
2026-01-07,1993,2005,1992,1994,73817,0.0
2026-01-08,1993,2000,1986,1987,93733,-0.0035105315947843
2026-01-09,1987,1997,1985,1993,36182,0.0030196275792653
2026-01-12,1993,1998,1987,1988,109119,-0.0025087807325639
2026-01-13,1988,1988,1979,1982,146408,-0.0030181086519114
2026-01-14,1990,1990,1976,1981,287869,-0.0005045408678102
2026-01-15,1988,1991,1978,1980,77995,-0.0005047955577991
2026-01-16,1980,1990,1978,1979,102107,-0.0005050505050504
2026-01-19,1980,1985,1977,1978,121739,-0.0005053057099545
2026-01-20,1979,1979,1972,1975,197835,-0.0015166835187057
2026-01-21,1975,1980,1963,1968,112460,-0.0035443037974683
2026-01-22,1970,1977,1968,1975,39595,0.0035569105691057
2026-01-23,1975,1981,1972,1976,76644,0.000506329113924
2026-01-26,1976,1989,1976,1989,76763,0.006578947368421
2026-01-27,1983,1990,1982,1984,79873,-0.0025138260432377
2026-01-28,1984,1998,1981,1998,72843,0.0070564516129032
2026-01-29,1998,1999,1989,1999,35281,0.0005005005005005
2026-01-30,1990,1996,1989,1993,32118,-0.0030015007503751
2026-02-02,1991,1998,1983,1997,79876,0.0020070245860512
2026-02-03,1997,2000,1990,2000,37641,0.0015022533800701
2026-02-04,1993,2005,1993,2000,28701,0.0
2026-02-05,1995,2000,1992,1994,19394,-0.003
2026-02-06,1995,2005,1992,2005,40047,0.0055165496489468
2026-02-09,2005,2020,1999,2015,60136,0.0049875311720697
2026-02-10,2020,2040,2005,2035,33458,0.0099255583126551
2026-02-11,2035,2065,2020,2060,41767,0.0122850122850122
2026-02-12,2060,2070,2025,2055,101422,-0.0024271844660194
2026-02-13,2035,2050,2030,2050,11890,-0.0024330900243308
2026-02-19,2050,2065,2050,2050,75013,0.0
2026-02-20,2055,2055,2035,2045,12865,-0.0024390243902439
2026-02-23,2040,2045,2030,2035,36372,-0.0048899755501222
2026-02-24,2030,2040,2025,2035,11457,0.0
2026-02-25,2045,2045,2020,2040,54029,0.0024570024570025
2026-02-26,2025,2035,2020,2035,41655,-0.0024509803921568
2026-02-27,2035,2045,2030,2035,38536,0.0
2026-03-03,2025,2035,2020,2020,16925,-0.0073710073710073
2026-03-04,2015,2020,2000,2005,95565,-0.0074257425742574
2026-03-05,2015,2020,2005,2015,13023,0.0049875311720697
2026-03-06,2000,2015,2000,2010,8567,-0.0024813895781637
2026-03-09,2005,2015,2005,2010,27718,0.0
2026-03-10,2010,2025,2000,2015,59378,0.0024875621890547
2026-03-11,2010,2025,2010,2015,7498,0.0
2026-03-12,2015,2025,2010,2020,12915,0.0024813895781636
2026-03-13,2020,2020,2010,2010,13326,-0.0049504950495049
2026-03-16,2020,2020,2010,2015,4136,0.0024875621890547
2026-03-17,2010,2015,2005,2010,17319,-0.0024813895781637
2026-03-18,2010,2010,2005,2010,8013,0.0
2026-03-19,2010,2015,2005,2010,2200,0.0
2026-03-20,2005,2015,2005,2010,9976,0.0
2026-03-23,2015,2015,2005,2010,10260,0.0
2026-03-24,2005,2010,2000,2010,8620,0.0
2026-03-25,2000,2010,2000,2000,26420,-0.0049751243781094
2026-03-26,2000,2010,1999,2010,13761,0.0049999999999998
2026-03-27,2010,2010,1998,2005,4258,-0.0024875621890547
2026-03-30,2010,2010,1998,2005,8309,0.0
2026-03-31,2000,2005,1997,1997,5631,-0.0039900249376558
2026-04-01,1999,2005,1999,2000,1995,0.0015022533800701
2026-04-02,1994,2005,1994,2005,12986,0.0024999999999999
2026-04-03,1998,2005,1997,2005,8191,0.0
2026-04-06,2005,2010,2000,2010,9527,0.0024937655860348
2026-04-07,1998,2005,1998,2000,2078,-0.0049751243781094
2026-04-08,2000,2005,2000,2000,18733,0.0
2026-04-09,2000,2005,1999,2000,15300,0.0
2026-04-10,2007,2010,2000,2005,9533,0.0024999999999999
2026-04-13,2005,2010,2000,2010,5969,0.0024937655860348
2026-04-14,2005,2010,2000,2010,5197,0.0
2026-04-15,2000,2010,2000,2010,22501,0.0
2026-04-16,2000,2010,2000,2005,6935,-0.0024875621890547
2026-04-17,2005,2010,2000,2010,23380,0.0024937655860348
2026-04-20,2010,2015,2005,2010,5672,0.0
2026-04-21,2015,2015,2000,2010,43150,0.0
2026-04-22,2005,2010,2000,2005,3475,-0.0024875621890547
2026-04-23,2000,2005,1998,2005,14074,0.0
2026-04-24,2005,2010,2000,2010,18897,0.0024937655860348
2026-04-27,2010,2010,1999,2005,12597,-0.0024875621890547
2026-04-28,2005,2005,2000,2005,21017,0.0
2026-04-29,1999,2005,1999,2005,8849,0.0
2026-04-30,2000,2002,2000,2000,881,-0.0024937655860348
2026-05-04,2000,2005,1998,1999,14071,-0.0004999999999999
2026-05-06,2000,2000,1995,1999,5134,0.0
2026-05-07,1999,2005,1998,2000,8834,0.0005002501250626
2026-05-08,1995,2005,1995,2000,4348,0.0
2026-05-11,1996,2005,1987,2000,84312,0.0
2026-05-12,1990,2000,1990,1999,3684,-0.0004999999999999
2026-05-13,1999,2005,1991,1997,17400,-0.0010005002501251
2026-05-14,1997,2000,1995,1995,13973,-0.00100150225338
2026-05-15,1995,2005,1991,2005,40018,0.0050125313283209
2026-05-18,2005,2005,1996,1999,11448,-0.0029925187032419
2026-05-19,1999,2000,1982,1995,18468,-0.00200100050025
2026-05-20,1989,2005,1989,1995,69956,0.0
2026-05-21,1996,2005,1993,1995,3035,0.0
2026-05-22,1995,2000,1993,2000,2689,0.0025062656641603
2026-05-26,2000,2000,1992,1997,2565,-0.0014999999999999
2026-05-27,2000,2000,1988,1994,11833,-0.0015022533800701
2026-05-28,1994,2000,1991,1995,10289,0.0005015045135405
2026-05-29,1995,1999,1988,1998,9127,0.0015037593984963
2026-06-01 00:00:00,1998,1998,1993,1994,4456,-0.002002002002001957
