Date,Open,High,Low,Close,Volume,Change
2021-05-31,15150,15350,15150,15200,18374,0.0099667774086378
2021-06-01,15150,15500,15100,15400,25126,0.013157894736842
2021-06-02,15450,15550,15250,15400,32688,0.0
2021-06-03,15450,15500,15250,15300,30633,-0.0064935064935064
2021-06-04,15300,15750,15250,15500,43034,0.0130718954248365
2021-06-07,15650,15650,15250,15350,29921,-0.0096774193548386
2021-06-08,15400,15600,15200,15300,25341,-0.003257328990228
2021-06-09,15150,15400,15050,15100,45492,-0.0130718954248365
2021-06-10,15100,15200,14950,15050,32007,-0.0033112582781457
2021-06-11,15100,15250,15000,15000,30817,-0.0033222591362126
2021-06-14,15000,15300,15000,15100,35731,0.0066666666666665
2021-06-15,15300,15700,15150,15150,95201,0.0033112582781456
2021-06-16,15150,15850,15150,15400,96382,0.0165016501650165
2021-06-17,15450,15650,15200,15350,55720,-0.0032467532467532
2021-06-18,15500,15550,15200,15250,58923,-0.006514657980456
2021-06-21,15150,15550,15100,15400,114175,0.0098360655737705
2021-06-22,15450,15500,15150,15200,62321,-0.0129870129870129
2021-06-23,15200,15400,15100,15350,31988,0.0098684210526316
2021-06-24,15150,15600,15150,15450,44867,0.006514657980456
2021-06-25,15600,15800,15350,15650,81367,0.0129449838187702
2021-06-28,16300,16300,15700,15700,159555,0.0031948881789136
2021-06-29,15750,15850,15550,15600,28612,-0.0063694267515923
2021-06-30,15600,15700,15450,15450,29042,-0.0096153846153845
2021-07-01,15500,15650,15300,15400,31300,-0.0032362459546925
2021-07-02,15400,15650,15350,15500,36181,0.0064935064935065
2021-07-05,15600,15800,15400,15800,57740,0.0193548387096773
2021-07-06,15700,15700,15450,15650,32758,-0.009493670886076
2021-07-07,15650,15650,15400,15500,25075,-0.0095846645367412
2021-07-08,15400,15600,15250,15400,45743,-0.0064516129032258
2021-07-09,15300,15300,14750,15200,61845,-0.0129870129870129
2021-07-12,15200,15250,15050,15100,24659,-0.006578947368421
2021-07-13,15100,15200,14850,15200,47698,0.0066225165562914
2021-07-14,15200,15450,14950,15400,35285,0.013157894736842
2021-07-15,15450,16100,15450,16100,176256,0.0454545454545454
2021-07-16,16100,17950,16000,17900,1012526,0.1118012422360248
2021-07-19,17750,19300,17750,18800,692175,0.0502793296089385
2021-07-20,18450,21350,18350,19500,966029,0.0372340425531914
2021-07-21,20000,21650,19100,21250,869977,0.0897435897435896
2021-07-22,21250,21950,20750,21000,285155,-0.0117647058823529
2021-07-23,21050,21950,21000,21150,153968,0.0071428571428571
2021-07-26,21150,21150,18400,18400,414867,-0.1300236406619385
2021-07-27,18650,18800,17450,18000,280227,-0.0217391304347825
2021-07-28,18050,18800,17500,18250,149662,0.0138888888888888
2021-07-29,18200,18850,17900,18300,85919,0.0027397260273973
2021-07-30,18300,18300,17600,18000,110095,-0.0163934426229508
2021-08-02,18000,19600,17950,19350,239717,0.0749999999999999
