Date,Open,High,Low,Close,Volume,Change
2025-11-17,54000,55000,22850,22850,21446871,
2025-11-18,20300,26350,18900,23600,17323668,0.0328227571115973
2025-11-19,23000,27450,22800,25450,11353588,0.0783898305084744
2025-11-20,25950,27600,23900,24650,5128001,-0.0314341846758349
2025-11-21,23550,25050,20500,21000,1499476,-0.1480730223123731
2025-11-24,21000,22250,19640,21400,1117167,0.0190476190476189
2025-11-25,21900,24500,21700,21800,2767457,0.0186915887850467
2025-11-26,23050,24900,22750,23850,3145461,0.0940366972477064
2025-11-27,23850,24800,22550,22800,1617545,-0.0440251572327043
2025-11-28,22700,22750,21500,21600,692537,-0.0526315789473684
2025-12-01,21400,22400,20450,20500,834872,-0.0509259259259259
2025-12-02,18820,20950,18820,20000,1108200,-0.024390243902439
2025-12-03,19950,20700,19800,20000,691020,0.0
2025-12-04,20250,22650,20000,21200,2468294,0.06
2025-12-05,21250,21250,20050,20100,593998,-0.0518867924528302
2025-12-08,20200,21000,19900,19900,577529,-0.0099502487562188
2025-12-09,19880,19880,19140,19270,351041,-0.0316582914572863
2025-12-10,19200,19490,18860,18910,280959,-0.0186818889465489
2025-12-11,19000,19410,18500,18920,280591,0.0005288207297726
2025-12-12,18920,18950,18100,18110,347746,-0.0428118393234672
2025-12-15,18120,18210,17330,17350,292878,-0.0419657647708447
2025-12-16,17290,17300,16180,16270,326865,-0.0622478386167146
2025-12-17,15500,15500,13960,14200,1757833,-0.1272280270436385
2025-12-18,14170,15580,13870,14730,1764477,0.0373239436619718
2025-12-19,14810,17580,14560,15750,2976493,0.0692464358452138
2025-12-22,15880,17970,15750,17350,2513664,0.1015873015873016
2025-12-23,17860,17860,15670,15700,905467,-0.0951008645533141
2025-12-24,15860,16280,15110,15690,529466,-0.0006369426751592
2025-12-26,15650,15680,14800,14800,444960,-0.0567240280433397
2025-12-29,14800,16950,14340,16100,2079390,0.0878378378378379
2025-12-30,16000,16450,15230,15350,501169,-0.046583850931677
2026-01-02,15350,16400,15150,15830,454720,0.0312703583061888
2026-01-05,16060,17150,15420,17010,1187060,0.0745420088439672
2026-01-06,16840,22050,16580,21600,11469241,0.2698412698412697
2026-01-07,21550,25150,20750,22900,11402926,0.0601851851851851
2026-01-08,23550,25450,22950,24300,6237124,0.0611353711790392
2026-01-09,24500,24650,22800,23550,1836729,-0.0308641975308642
2026-01-12,23750,29000,23750,27550,8737776,0.1698513800424628
2026-01-13,27550,27700,26050,26600,1620243,-0.0344827586206896
2026-01-14,26850,29500,25400,25650,3848734,-0.0357142857142857
2026-01-15,25650,27600,24550,26150,2034459,0.0194931773879143
2026-01-16,27400,29050,26650,27800,2903019,0.0630975143403442
2026-01-19,28750,29700,27300,28150,2141644,0.0125899280575538
2026-01-20,30150,36550,30050,36550,6958321,0.2984014209591474
2026-01-21,35100,41800,33400,37550,12064564,0.0273597811217509
2026-01-22,37950,38200,34050,34950,1853123,-0.0692410119840213
2026-01-23,35200,35250,30550,31000,1504054,-0.1130185979971387
2026-01-26,31000,32450,28000,32300,1221190,0.0419354838709677
2026-01-27,32300,33350,31000,31850,841752,-0.0139318885448916
2026-01-28,32500,32650,30900,31750,560880,-0.0031397174254317
2026-01-29,31950,34550,30150,34000,1556250,0.0708661417322835
2026-01-30,34350,36750,33150,35050,1158341,0.0308823529411763
2026-02-02,35000,37500,32700,35400,1340135,0.0099857346647647
2026-02-03,36800,38850,35700,38150,1501619,0.0776836158192091
2026-02-04,38900,40100,36600,39000,1066592,0.0222804718217561
2026-02-05,37800,39700,36800,36850,762142,-0.0551282051282051
2026-02-06,34900,38800,32800,37200,1162634,0.0094979647218453
2026-02-09,39000,45400,36300,41200,5334908,0.10752688172043
2026-02-10,41500,43600,39650,39650,1495996,-0.037621359223301
2026-02-11,38500,44050,38150,41000,1808034,0.034047919293821
2026-02-12,41350,42450,39400,39550,780329,-0.0353658536585366
2026-02-13,39000,41700,38900,40100,814687,0.0139064475347661
2026-02-19,36800,39550,36750,38100,1269995,-0.0498753117206982
2026-02-20,38800,39300,38000,38150,630122,0.0013123359580051
2026-02-23,38150,38250,33450,33950,1200764,-0.110091743119266
2026-02-24,33950,38650,31950,36350,1659044,0.0706921944035345
2026-02-25,36400,47250,35350,42550,6858841,0.1705639614855572
2026-02-26,42650,44450,40500,42650,1423574,0.0023501762632196
2026-02-27,43300,44500,41700,41700,1029742,-0.022274325908558
2026-03-03,43450,49600,43200,45550,4191193,0.0923261390887291
2026-03-04,45900,46450,33250,33900,1752688,-0.2557628979143798
2026-03-05,38050,41975,36950,41250,1162748,0.2168141592920354
2026-03-06,41250,44250,38800,41350,845417,0.0024242424242424
2026-03-09,39950,43150,36200,37550,690340,-0.0918984280532043
2026-03-10,40300,40300,37700,38150,661965,0.0159786950732356
2026-03-11,38800,42700,38550,40400,1013829,0.0589777195281782
2026-03-12,40400,41200,38400,40700,525112,0.0074257425742574
2026-03-13,39500,40150,38150,38800,365317,-0.0466830466830466
2026-03-16,39050,39750,36850,37950,567700,-0.0219072164948453
2026-03-17,39000,39300,36500,36700,395740,-0.0329380764163372
2026-03-18,37800,38450,35950,36250,423196,-0.0122615803814714
2026-03-19,35750,36800,33900,34050,373019,-0.0606896551724137
2026-03-20,34100,35000,33100,34450,303195,0.0117474302496329
2026-03-23,33400,33400,31000,31000,280094,-0.1001451378809868
2026-03-24,32800,34200,31700,34150,341927,0.1016129032258064
2026-03-25,34250,37000,33100,35900,575792,0.0512445095168374
2026-03-26,36400,37000,34300,34750,245703,-0.0320334261838439
2026-03-27,34000,34650,32050,33250,198575,-0.0431654676258992
2026-03-30,31500,33000,31000,31500,134646,-0.0526315789473684
2026-03-31,31100,31700,29500,29700,196988,-0.0571428571428571
2026-04-01,31050,32500,30650,31650,241984,0.0656565656565657
2026-04-02,32050,32200,28350,28700,351904,-0.0932069510268562
2026-04-03,29850,30900,29250,29450,134232,0.0261324041811845
2026-04-06,29400,29800,27800,28550,179742,-0.030560271646859
2026-04-07,29100,30250,28200,28250,131855,-0.0105078809106829
2026-04-08,29550,30600,29050,30400,245145,0.0761061946902654
2026-04-09,30400,30500,28700,29050,190989,-0.0444078947368421
2026-04-10,29100,30200,28500,29350,187355,0.0103270223752152
2026-04-13,28500,31500,28500,30650,317744,0.0442930153321976
2026-04-14,31450,33250,31100,31850,359363,0.0391517128874387
2026-04-15,32700,32700,31250,31900,218071,0.0015698587127157
2026-04-16,32200,32400,30850,30950,235859,-0.0297805642633228
2026-04-17,31100,32300,30650,31550,274576,0.0193861066235865
2026-04-20,31650,34200,29700,33250,600298,0.0538827258320127
2026-04-21,34500,34500,32450,33050,332374,-0.0060150375939849
2026-04-22,33300,38350,32550,35850,2377844,0.0847201210287442
2026-04-23,36500,36550,34400,34900,565293,-0.0264993026499302
2026-04-24,35000,36300,34300,34850,332491,-0.0014326647564469
2026-04-27,35050,36050,34100,35600,329479,0.0215208034433285
2026-04-28,35800,36500,33800,34050,300905,-0.0435393258426966
2026-04-29,33550,34300,32700,33200,206177,-0.0249632892804698
2026-04-30,33200,34000,32350,32700,163238,-0.0150602409638553
2026-05-04,33950,36400,33300,35050,603938,0.0718654434250765
2026-05-06,35650,35850,33000,34550,306673,-0.0142653352353779
2026-05-07,34550,34550,31800,31850,318464,-0.0781476121562951
2026-05-08,31850,32150,30250,30950,278474,-0.0282574568288853
2026-05-11,31200,32600,30450,31450,249458,0.0161550888529886
2026-05-12,31900,32500,28700,29550,280004,-0.0604133545310016
2026-05-13,29500,29625,28500,29000,140590,-0.0186125211505922
2026-05-14,29000,29700,27200,28200,188653,-0.0275862068965517
2026-05-15,28200,28400,25400,25900,222941,-0.0815602836879432
2026-05-18,25100,29450,22600,27350,690251,0.0559845559845559
2026-05-19,27350,27450,23750,24700,346765,-0.0968921389396709
2026-05-20,23300,24650,22300,23100,211611,-0.0647773279352226
2026-05-21,23700,27000,23650,24500,467953,0.0606060606060605
2026-05-22,25050,27650,24850,27450,376231,0.120408163265306
2026-05-26,28350,28750,26350,26750,370348,-0.0255009107468123
2026-05-27,27050,27350,24850,25400,210935,-0.0504672897196262
2026-05-28,25400,26200,23300,24200,158003,-0.047244094488189
2026-05-29,24500,24900,22550,23000,187254,-0.049586776859504
2026-06-01 00:00:00,22900,23300,21900,22600,72786,-0.017391304347826
2026-06-01 00:00:00,22900,23300,21800,22300,217065,-0.0304347826086957
