Date,Open,High,Low,Close,Volume,Change
2025-08-21,2130,2190,1975,1977,13700432,
2025-08-22,1978,1983,1978,1981,618390,0.002023267577137
2025-08-25,1981,1984,1980,1982,493388,0.0005047955577990315
2025-08-26,1982,1989,1980,1986,352776,0.0020181634712410634
2025-08-27,1986,1989,1984,1989,160721,0.0015105740181269312
2025-08-28,1988,1989,1986,1987,106445,-0.0010055304172951196
2025-08-29,1987,1989,1986,1986,61706,-0.0005032712632109249
2025-09-01,1986,1987,1982,1984,151999,-0.001007049345417954
2025-09-02,1984,1987,1984,1986,88990,0.0010080645161290036
2025-09-03,1985,1989,1985,1988,113785,0.001007049345417954
2025-09-04,1986,1988,1986,1987,88575,-0.0005030181086519425
2025-09-05,1987,1988,1987,1987,60002,0.0
2025-09-08,1987,1988,1983,1987,190828,0.0
2025-09-09,1987,1988,1985,1987,77689,0.0
2025-09-10,1987,1988,1986,1987,142965,0.0
2025-09-11,1987,1990,1987,1989,57945,0.0010065425264218497
2025-09-12,1990,1991,1989,1990,114577,0.0005027652086475598
2025-09-15,1990,1992,1989,1991,120251,0.0005025125628139726
2025-09-16,1991,1992,1990,1992,138219,0.0005022601707684871
2025-09-17,1992,1992,1990,1990,89682,-0.0010040160642570406
2025-09-18,1991,1991,1987,1988,76395,-0.0010050251256281673
2025-09-19,1990,1991,1987,1987,25632,-0.0005030181086519425
2025-09-22,1989,1989,1984,1989,46520,0.0010065425264218497
2025-09-23,1989,1990,1985,1989,44102,0.0
2025-09-24,1987,1991,1987,1991,70603,0.0010055304172951196
2025-09-25,1990,1991,1988,1989,71411,-0.001004520341536863
2025-09-26,1988,1992,1988,1992,142165,0.0015082956259426794
2025-09-29,1993,1996,1990,1993,98119,0.0005020080321285203
2025-09-30,1993,1993,1985,1991,160288,-0.0010035122930256435
2025-10-01,1991,1991,1987,1990,53483,-0.0005022601707684871
2025-10-02,1990,1990,1988,1990,28046,0.0
2025-10-10,1990,1992,1988,1991,36703,0.0005025125628139726
2025-10-13,1990,1991,1989,1991,35311,0.0
2025-10-14,1990,1993,1988,1992,56439,0.0005022601707684871
2025-10-15,1990,1993,1990,1992,15310,0.0
2025-10-16,1992,1993,1989,1990,75244,-0.0010040160642570406
2025-10-17,1990,1992,1990,1991,37118,0.0005025125628139726
2025-10-20,1991,1996,1991,1996,109281,0.0025113008538422132
2025-10-21,1995,1995,1991,1992,24710,-0.002004008016032066
2025-10-22,1992,1994,1991,1993,18881,0.0005020080321285203
2025-10-23,1993,1995,1993,1994,24400,0.0005017561465128217
2025-10-24,1993,2005,1992,1997,64858,0.0015045135406217547
2025-10-27,1997,2005,1995,1995,88759,-0.0010015022533800266
2025-10-28,1999,2000,1994,1997,10728,0.001002506265664227
2025-10-29,1997,1999,1994,1998,10796,0.0005007511266901243
2025-10-30,1997,2000,1996,2000,22049,0.0010010010010010895
2025-10-31,2000,2000,1994,1995,16480,-0.0024999999999999467
2025-11-03,1995,1995,1992,1992,26984,-0.0015037593984962294
2025-11-04,1992,1999,1992,1995,13143,0.001506024096385561
2025-11-05,1995,2000,1992,1999,45803,0.002005012531328232
2025-11-06,1999,1999,1994,1994,17824,-0.002501250625312701
2025-11-07,1994,1998,1992,1994,6559,0.0
2025-11-10,1994,1999,1991,1995,15736,0.0005015045135405849
2025-11-11,1995,1999,1993,1995,11971,0.0
2025-11-12,1995,1995,1988,1994,15981,-0.0005012531328321135
2025-11-13,1993,1999,1989,1996,6969,0.0010030090270811698
2025-11-14,1996,1997,1993,1994,20250,-0.0010020040080159776
2025-11-17,1993,1998,1993,1997,41094,0.0015045135406217547
2025-11-18,1993,1997,1990,1993,18671,-0.0020030045067601643
2025-11-19,1995,1997,1992,1995,1943,0.0010035122930256435
2025-11-20,1995,1999,1991,1995,35196,0.0
2025-11-21,1998,1998,1995,1996,8370,0.0005012531328321135
2025-11-24,1996,1996,1991,1993,3665,-0.0015030060120240218
2025-11-25,1993,1995,1985,1993,7996,0.0
2025-11-26,1993,1993,1988,1993,17151,0.0
2025-11-27,1997,1997,1990,1993,8633,0.0
2025-11-28,1994,1996,1985,1996,37184,0.0015052684395384652
