Date,Open,High,Low,Close,Volume,Change
2025-09-30,2160,2400,1975,1988,14885987,
2025-10-01,1988,1999,1984,1998,563414,0.0050301810865192
2025-10-02,1997,2000,1994,1996,182150,-0.0010010010010009
2025-10-10,2000,2000,1994,1994,106355,-0.0010020040080159
2025-10-13,1992,1995,1991,1993,89711,-0.0005015045135405
2025-10-14,1993,1993,1990,1991,98109,-0.0010035122930256
2025-10-15,1992,1994,1991,1991,69012,0.0
2025-10-16,1991,1994,1991,1993,88234,0.0010045203415369
2025-10-17,1992,1998,1992,1996,71368,0.0015052684395384
2025-10-20,1996,1999,1995,1998,72381,0.001002004008016
2025-10-21,2005,2005,1997,1998,35598,0.0
2025-10-22,1999,2005,1998,2000,36905,0.001001001001001
2025-10-23,2000,2000,1998,1998,20839,-0.001
2025-10-24,2000,2010,1996,2000,51962,0.001001001001001
2025-10-27,2000,2010,1997,2005,55969,0.0024999999999999
2025-10-28,2005,2025,2005,2020,63902,0.0074812967581048
2025-10-29,2020,2020,2010,2015,15260,-0.0024752475247524
2025-10-30,2015,2025,1999,2005,178649,-0.0049627791563275
2025-10-31,2000,2005,1906,2005,103312,0.0
2025-11-03,2005,2010,1995,2005,38239,0.0
2025-11-04,2005,2005,1995,2000,60481,-0.0024937655860348
2025-11-05,2000,2005,1996,2005,43387,0.0024999999999999
2025-11-06,2000,2000,1995,2000,25985,-0.0024937655860348
2025-11-07,2000,2000,1996,1998,4205,-0.001
2025-11-10,2000,2000,1998,2000,13165,0.001001001001001
2025-11-11,1999,2000,1993,2000,5097,0.0
2025-11-12,1999,2000,1996,1999,8397,-0.0004999999999999
2025-11-13,2000,2000,1996,1997,14282,-0.0010005002501251
2025-11-14,1996,2000,1992,1995,28228,-0.00100150225338
2025-11-17,1995,1998,1994,1998,27405,0.0015037593984963
2025-11-18,1996,1999,1995,1995,56786,-0.0015015015015015
2025-11-19,1995,1997,1994,1996,23652,0.0005012531328321
2025-11-20,1997,1999,1996,1997,27362,0.0005010020040079
2025-11-21,1997,2000,1995,1997,20390,0.0
2025-11-24,1999,1999,1995,1998,18594,0.0005007511266901
2025-11-25,1998,1998,1995,1997,14491,-0.0005005005005005
2025-11-26,1997,2000,1997,1998,16421,0.0005007511266901
2025-11-27,1998,1998,1996,1997,36440,-0.0005005005005005
2025-11-28,1996,2000,1992,2000,24923,0.0015022533800701
2025-12-01,2005,2205,2000,2080,746383,0.04
2025-12-02,2270,2465,2075,2220,8537777,0.0673076923076922
2025-12-03,2355,2440,2030,2045,3208074,-0.0788288288288288
2025-12-04,2050,2160,2020,2095,977894,0.0244498777506112
2025-12-05,2060,2095,2035,2060,358801,-0.0167064439140811
2025-12-08,2055,2070,2020,2035,332533,-0.012135922330097
2025-12-09,2030,2045,2020,2045,207682,0.0049140049140048
2025-12-10,2030,2065,2015,2020,251504,-0.0122249388753056
