Date,Open,High,Low,Close,Volume,Change
2025-11-27,3365,4100,1980,1982,52674265,
2025-11-28,1988,1989,1975,1982,1655605,0.0
2025-12-01,1986,1989,1976,1983,807208,0.0005045408678103
2025-12-02,1983,2095,1980,2015,1475443,0.0161371659102369
2025-12-03,2040,2070,1995,1997,550956,-0.0089330024813896
2025-12-04,2000,2000,1986,1993,255806,-0.0020030045067601
2025-12-05,1993,1999,1989,1994,133764,0.0005017561465128
2025-12-08,1991,1999,1988,1989,152444,-0.0025075225677031
2025-12-09,1989,1989,1982,1985,260152,-0.0020110608345902
2025-12-10,1984,1993,1982,1983,136153,-0.001007556675063
2025-12-11,1988,1993,1982,1989,156462,0.0030257186081694
2025-12-12,1985,1992,1983,1983,126289,-0.0030165912518853
2025-12-15,1981,1988,1981,1981,144328,-0.0010085728693898
2025-12-16,1983,1989,1978,1982,194105,0.000504795557799
2025-12-17,1980,1988,1980,1984,92363,0.0010090817356205
2025-12-18,1984,1990,1981,1986,119391,0.001008064516129
2025-12-19,1986,1989,1981,1986,36124,0.0
2025-12-22,1986,1994,1981,1992,126786,0.0030211480362538
2025-12-23,1992,1997,1982,1995,174621,0.0015060240963855
2025-12-24,1992,1997,1991,1994,61534,-0.0005012531328321
2025-12-26,1988,1994,1985,1994,45721,0.0
2025-12-29,1991,1995,1988,1991,62034,-0.0015045135406218
2025-12-30,1991,1991,1986,1986,36021,-0.0025113008538423
2026-01-02,1987,1993,1984,1984,24961,-0.0010070493454179
2026-01-05,1986,1994,1984,1994,118121,0.0050403225806452
2026-01-06,1994,1999,1986,1995,76222,0.0005015045135405
2026-01-07,1995,1997,1986,1986,66202,-0.0045112781954886
2026-01-08,1986,1994,1985,1986,18707,0.0
2026-01-09,1990,1993,1985,1989,23954,0.0015105740181269
2026-01-12,1989,1991,1984,1988,28065,-0.0005027652086475
2026-01-13,1988,1989,1979,1989,115681,0.0005030181086518
2026-01-14,1987,1989,1981,1987,81979,-0.0010055304172951
2026-01-15,1985,1987,1977,1987,59218,0.0
2026-01-16,1980,1987,1979,1984,31267,-0.0015098137896326
2026-01-19,1984,1991,1978,1990,82533,0.003024193548387
2026-01-20,1982,1985,1978,1979,69872,-0.0055276381909548
2026-01-21,1979,1987,1975,1975,59979,-0.002021222839818
2026-01-22,1977,1982,1972,1974,64564,-0.000506329113924
2026-01-23,1974,1983,1973,1975,37610,0.0005065856129686
2026-01-26,1978,1983,1974,1981,68987,0.0030379746835442
2026-01-27,1981,1984,1981,1981,39022,0.0
2026-01-28,1981,1988,1978,1983,43495,0.0010095911155982
2026-01-29,1981,1989,1979,1986,47909,0.0015128593040847
2026-01-30,1980,1988,1980,1988,23103,0.0010070493454179
2026-02-02,1988,1996,1982,1994,96223,0.0030181086519114
2026-02-03,1990,1995,1989,1995,23218,0.0005015045135405
2026-02-04,1995,1997,1991,1997,44082,0.0010025062656642
2026-02-05,1997,1998,1994,1995,22184,-0.00100150225338
2026-02-06,1992,1998,1992,1998,20848,0.0015037593984963
2026-02-09,1998,2005,1997,2000,85193,0.001001001001001
2026-02-10,2000,2015,2000,2005,65580,0.0024999999999999
2026-02-11,2000,2020,2000,2010,74738,0.0024937655860348
2026-02-12,2015,2030,2010,2025,54252,0.007462686567164
2026-02-13,2025,2025,2015,2020,23799,-0.0024691358024691
2026-02-19,2020,2040,2020,2030,49629,0.0049504950495049
2026-02-20,2020,2030,2020,2030,8417,0.0
2026-02-23,2020,2030,2020,2020,10406,-0.0049261083743842
2026-02-24,2020,2030,2010,2020,34064,0.0
2026-02-25,2020,2035,2020,2020,50151,0.0
2026-02-26,2020,2030,2020,2020,6656,0.0
2026-02-27,2020,2030,2000,2015,52727,-0.0024752475247524
2026-03-03,2010,2015,2005,2005,8191,-0.0049627791563275
2026-03-04,2005,2010,2005,2005,31408,0.0
2026-03-05,2005,2010,2000,2010,14186,0.0024937655860348
2026-03-06,2010,2015,2005,2010,46120,0.0
2026-03-09,2010,2010,2005,2005,10920,-0.0024875621890547
2026-03-10,2005,2030,2005,2030,63180,0.0124688279301745
2026-03-11,2030,2030,2015,2020,4965,-0.0049261083743842
2026-03-12,2020,2025,2020,2025,1729,0.0024752475247524
2026-03-13,2025,2025,2010,2015,4353,-0.0049382716049383
2026-03-16,2020,2025,2015,2015,9516,0.0
2026-03-17,2020,2020,2015,2015,1994,0.0
2026-03-18,2020,2020,2015,2020,13593,0.0024813895781636
2026-03-19,2015,2020,2015,2015,1203,-0.0024752475247524
2026-03-20,2015,2015,2010,2010,7541,-0.0024813895781637
2026-03-23,2010,2020,2000,2005,12886,-0.0024875621890547
2026-03-24,2010,2015,2005,2005,7358,0.0
2026-03-25,2005,2010,2000,2000,46845,-0.0024937655860348
2026-03-26,2000,2010,2000,2000,23291,0.0
2026-03-27,2000,2010,1999,2005,1821,0.0024999999999999
2026-03-30,2005,2010,2000,2000,2509,-0.0024937655860348
2026-03-31,2005,2005,2000,2000,1943,0.0
2026-04-01,2000,2005,2000,2005,4255,0.0024999999999999
2026-04-02,2005,2005,2000,2000,14139,-0.0024937655860348
2026-04-03,2005,2005,1999,1999,4971,-0.0004999999999999
2026-04-06,2000,2005,1999,2000,15337,0.0005002501250626
2026-04-07,2005,2005,2000,2000,466,0.0
2026-04-08,2000,2005,2000,2000,6472,0.0
2026-04-09,2000,2005,2000,2000,8795,0.0
2026-04-10,2000,2010,2000,2010,10361,0.0049999999999998
2026-04-13,2010,2010,2000,2000,1475,-0.0049751243781094
2026-04-14,2005,2010,2000,2000,5088,0.0
2026-04-15,2000,2015,2000,2010,23127,0.0049999999999998
2026-04-16,2000,2010,2000,2005,4719,-0.0024875621890547
2026-04-17,2005,2015,2005,2010,9831,0.0024937655860348
2026-04-20,2010,2015,2005,2005,4383,-0.0024875621890547
2026-04-21,2005,2015,2005,2015,11673,0.0049875311720697
2026-04-22,2005,2015,2005,2015,2422,0.0
2026-04-23,2005,2015,2000,2000,5876,-0.0074441687344912
2026-04-24,2005,2010,2000,2010,20247,0.0049999999999998
2026-04-27,2005,2005,1999,1999,30308,-0.0054726368159203
2026-04-28,2000,2005,1997,1997,19456,-0.0010005002501251
