Date,Open,High,Low,Close,Volume,Change
2025-08-19,51000,58400,44900,45000,11843928,
2025-08-20,46400,47000,37600,39450,942111,-0.1233333333333333
2025-08-21,39050,40650,37250,39200,652338,-0.0063371356147021
2025-08-22,41400,44700,40000,40450,1361610,0.0318877551020408
2025-08-25,41700,41800,38350,39200,290106,-0.0309023485784919
2025-08-26,42600,46400,39300,44550,2634221,0.1364795918367347
2025-08-27,45150,51900,44100,49150,3385422,0.1032547699214365
2025-08-28,48800,49650,47550,47900,534664,-0.0254323499491353
2025-08-29,48350,53200,47100,51800,1677990,0.081419624217119
2025-09-01,52400,52900,50100,50700,408700,-0.0212355212355211
2025-09-02,52700,54700,50100,50800,917079,0.0019723865877712
2025-09-03,50100,50500,48300,48800,340939,-0.0393700787401575
2025-09-04,48350,50400,47500,48600,332747,-0.0040983606557376
2025-09-05,49150,50400,48150,49300,244803,0.0144032921810699
2025-09-08,50200,51800,49850,51200,331828,0.0385395537525354
2025-09-09,53800,57600,47500,47500,1351311,-0.072265625
2025-09-10,48000,48300,46550,47600,257282,0.0021052631578948
2025-09-11,49450,50300,48200,48600,280944,0.0210084033613444
2025-09-12,49100,49250,46450,46650,230611,-0.0401234567901234
2025-09-15,45150,45600,44500,44750,135539,-0.0407288317256162
2025-09-16,45600,45750,44800,45150,82964,0.0089385474860335
2025-09-17,46100,46150,44050,44600,84077,-0.0121816168327796
2025-09-18,44150,44150,42800,43100,117130,-0.0336322869955156
2025-09-19,41600,41900,40350,41000,261644,-0.0487238979118329
2025-09-22,41600,42300,40400,42050,252833,0.025609756097561
2025-09-23,41600,44400,40550,42600,427157,0.0130796670630202
2025-09-24,42650,43300,41500,42150,193892,-0.0105633802816901
2025-09-25,43350,43750,42400,42600,283424,0.0106761565836299
2025-09-26,42250,42400,40500,41000,165536,-0.0375586854460093
2025-09-29,41000,41150,39650,40150,153266,-0.0207317073170731
2025-09-30,39800,41000,39800,40600,119901,0.0112079701120797
2025-10-01,40600,41800,40400,40700,127362,0.0024630541871921
2025-10-02,40950,41600,40050,40750,167917,0.0012285012285011
2025-10-10,40850,42100,40750,42000,142717,0.0306748466257669
2025-10-13,41050,42650,40650,40700,140991,-0.0309523809523809
2025-10-14,40750,40800,38600,38900,177980,-0.0442260442260442
2025-10-15,39100,39900,38900,39700,64598,0.0205655526992287
2025-10-16,39950,42000,39150,41150,249881,0.0365239294710326
2025-10-17,41550,42350,40100,40100,140508,-0.025516403402187
2025-10-20,40400,43200,40200,42600,292535,0.0623441396508728
2025-10-21,42900,43700,42100,43650,411582,0.0246478873239437
2025-10-22,44000,44200,42350,43250,174052,-0.0091638029782359
2025-10-23,43250,44250,42600,42800,275564,-0.0104046242774566
2025-10-24,42800,43800,42100,42550,159447,-0.0058411214953271
