Date,Open,High,Low,Close,Volume,Change
2026-03-27,3460,6870,2660,2660,208216639,
2026-03-30,2505,3000,2015,2015,23517006,-0.24248120300751874
2026-03-31,2015,2130,1990,1996,3073095,-0.009429280397022288
2026-04-01,2000,2010,1988,2000,1333283,0.002004008016031955
2026-04-02,2000,2000,1990,1997,689628,-0.0014999999999999458
2026-04-03,1995,2015,1992,2015,503869,0.009013520280420684
2026-04-06,2015,2025,2000,2025,330964,0.00496277915632759
2026-04-07,2025,2040,2020,2030,164014,0.0024691358024691024
2026-04-08,2025,2035,2010,2015,178753,-0.007389162561576401
2026-04-09,2010,2030,2010,2015,134112,0.0
2026-04-10,2015,2030,2010,2015,111824,0.0
2026-04-13,2015,2030,2015,2025,81129,0.00496277915632759
2026-04-14,2025,2025,2010,2015,80845,-0.004938271604938316
2026-04-15,2010,2020,2010,2020,163895,0.002481389578163684
2026-04-16,2020,2020,2005,2010,92920,-0.004950495049504955
2026-04-17,2005,2020,2005,2015,101669,0.0024875621890547706
2026-04-20,2015,2020,2010,2015,94015,0.0
2026-04-21,2015,2030,2010,2010,163998,-0.002481389578163795
2026-04-22,2010,2025,2010,2020,39794,0.004975124378109541
2026-04-23,2010,2020,2010,2010,38065,-0.004950495049504955
2026-04-24,2005,2020,2005,2010,50343,0.0
2026-04-27,2010,2010,2000,2000,124103,-0.00497512437810943
2026-04-28,2000,2010,2000,2000,80598,0.0
2026-04-29,2000,2010,1998,2000,45350,0.0
2026-04-30,2000,2005,1998,1998,44030,-0.0010000000000000009
2026-05-04,2005,2005,1999,1999,36908,0.0005005005005005447
2026-05-06,2005,2005,1996,2000,58384,0.0005002501250626068
2026-05-07,1998,2010,1995,1999,62585,-0.0004999999999999449
2026-05-08,1999,2005,1998,2000,21972,0.0005002501250626068
2026-05-11,1997,2005,1997,2000,51286,0.0
2026-05-12,2000,2005,1995,1999,44690,-0.0004999999999999449
2026-05-13,1999,2010,1998,2000,50651,0.0005002501250626068
2026-05-14,2000,2005,1997,1998,43959,-0.0010000000000000009
2026-05-15,1997,2005,1995,2005,41822,0.003503503503503591
2026-05-18,1998,2005,1996,2005,17744,0.0
2026-05-19,1997,2010,1997,2000,89518,-0.0024937655860348684
2026-05-20,1995,2005,1995,1998,21439,-0.0010000000000000009
2026-05-21,1998,2005,1998,2000,39668,0.0010010010010010895
2026-05-22,1998,2005,1998,2005,18438,0.0024999999999999467
2026-05-26,2000,2010,1997,2005,44859,0.0
2026-05-27,2000,2010,2000,2005,22720,0.0
2026-05-28,2000,2010,2000,2005,12049,0.0
2026-05-29,2005,2010,1998,1999,35059,-0.0029925187032419087
