Date,Open,High,Low,Close,Volume,Change
2025-12-11,32000,33300,20500,20500,19260778,
2025-12-12,19660,19660,16760,17300,2552145,-0.15609756097560978
2025-12-15,17050,18490,16610,16720,1328164,-0.03352601156069368
2025-12-16,16750,18200,16300,16810,2124342,0.005382775119617156
2025-12-17,17250,19400,17180,17970,2505358,0.06900654372397375
2025-12-18,18400,20000,15670,15880,2127772,-0.1163049526989427
2025-12-19,16030,16250,15050,15060,491676,-0.05163727959697728
2025-12-22,15070,15230,14160,14170,370179,-0.059096945551128766
2025-12-23,14250,14910,13260,13600,817024,-0.04022582921665485
2025-12-24,13670,13700,12990,12990,277216,-0.04485294117647054
2025-12-26,12300,12530,11410,11540,752148,-0.11162432640492692
2025-12-29,11450,11950,10820,10990,445752,-0.04766031195840559
2025-12-30,10940,11210,10220,10240,469832,-0.06824385805277522
2026-01-02,10320,10900,10120,10690,599706,0.0439453125
2026-01-05,10690,11440,10620,10670,542970,-0.00187090739008422
2026-01-06,10790,12580,10620,11820,2690334,0.1077788191190252
2026-01-07,11780,12960,11350,12070,1372498,0.021150592216581998
2026-01-08,12330,12330,11790,11960,310145,-0.009113504556752305
2026-01-09,11650,11750,11200,11200,274749,-0.0635451505016722
2026-01-12,11300,11850,11000,11040,358413,-0.014285714285714235
2026-01-13,11060,11350,10690,10710,259373,-0.029891304347826053
2026-01-14,10760,11090,10500,10710,243623,0.0
2026-01-15,10760,11020,10570,10590,161204,-0.011204481792717047
2026-01-16,10590,10660,10200,10200,222538,-0.03682719546742208
2026-01-19,10370,10370,9940,10000,201539,-0.019607843137254943
2026-01-20,10090,10770,9970,10460,401599,0.04600000000000004
2026-01-21,10460,10460,9860,9880,227063,-0.055449330783938766
2026-01-22,9880,10150,9800,9990,255485,0.011133603238866474
2026-01-23,10000,10160,9800,10000,188985,0.0010010010010010895
2026-01-26,10090,10350,9950,10180,195754,0.018000000000000016
2026-01-27,10210,10430,10000,10060,149300,-0.011787819253438081
2026-01-28,10080,10320,9920,10220,171683,0.015904572564612307
2026-01-29,10240,10340,9950,10130,132737,-0.008806262230919737
2026-01-30,10130,10230,9850,9850,182888,-0.02764067127344516
2026-02-02,9870,10220,9580,9600,221003,-0.025380710659898442
2026-02-03,9690,10370,9670,10140,254131,0.05624999999999991
2026-02-04,10050,11870,9890,11340,1430256,0.11834319526627213
2026-02-05,11360,12990,10770,11400,2591634,0.005291005291005346
2026-02-06,11310,13280,10910,11840,4623414,0.03859649122807007
2026-02-09,12100,12410,11570,11580,775095,-0.02195945945945943
2026-02-10,11570,11700,10660,10730,517305,-0.07340241796200342
2026-02-11,10800,11040,10620,10950,222449,0.020503261882572232
2026-02-12,11090,13690,10970,13240,4000783,0.20913242009132427
2026-02-13,13650,13920,12290,12370,1140864,-0.06570996978851962
2026-02-19,12370,12610,12090,12130,402836,-0.019401778496362154
2026-02-20,12350,13340,12350,12730,1038302,0.04946413849958775
2026-02-23,12870,13620,11950,11990,722548,-0.058130400628436774
2026-02-24,11960,12290,11600,11930,228399,-0.005004170141784781
2026-02-25,12000,12110,11410,11410,251858,-0.043587594300083854
2026-02-26,11420,12200,11260,11700,304010,0.025416301489921134
2026-02-27,11700,11750,10850,10850,258711,-0.07264957264957261
2026-03-03,10450,10500,10000,10010,249215,-0.07741935483870965
2026-03-04,9700,9910,8110,8120,340887,-0.18881118881118886
2026-03-05,8590,9210,8570,9100,186836,0.1206896551724137
2026-03-06,9010,9360,8720,9100,96684,0.0
2026-03-09,8730,8750,7910,8520,138231,-0.06373626373626373
2026-03-10,8750,8950,8540,8870,81970,0.04107981220657275
2026-03-11,9000,9200,8750,8870,86651,0.0
2026-03-12,8800,11450,8750,10290,2460704,0.16009019165727167
2026-03-13,10100,10500,10000,10130,240279,-0.01554907677356654
2026-03-16,10150,10190,9750,9750,132885,-0.03751233958538991
2026-03-17,9980,10170,9800,9860,104503,0.011282051282051286
2026-03-18,9930,10100,9650,9720,95729,-0.014198782961460488
2026-03-19,9660,9820,9460,9480,70388,-0.024691358024691357
2026-03-20,9500,9680,9260,9260,74626,-0.02320675105485237
2026-03-23,9190,9190,8700,8710,78307,-0.05939524838012955
2026-03-24,9090,9090,8660,8980,45507,0.030998851894374235
2026-03-25,9090,9340,8970,9270,41128,0.03229398663697114
2026-03-26,9350,9350,8820,8850,38405,-0.04530744336569581
2026-03-27,8720,8960,8500,8880,35607,0.003389830508474523
2026-03-30,8370,8810,8370,8650,53575,-0.025900900900900914
2026-03-31,8650,8950,8120,8150,78951,-0.05780346820809246
2026-04-01,8390,9000,8390,8800,93562,0.07975460122699385
2026-04-02,8970,8970,7850,7940,117667,-0.09772727272727277
2026-04-03,8110,8160,7850,7970,47258,0.0037783375314861534
2026-04-06,7970,8000,7730,7920,35776,-0.006273525721455453
2026-04-07,8000,8250,7770,7820,31664,-0.012626262626262652
2026-04-08,7920,8150,7920,8070,45431,0.03196930946291565
2026-04-09,8010,8290,7910,8130,39277,0.0074349442379182396
2026-04-10,8130,8360,8130,8280,28459,0.01845018450184499
2026-04-13,8020,8280,8020,8020,25998,-0.03140096618357491
2026-04-14,8120,8480,8090,8200,39990,0.02244389027431426
2026-04-15,8430,8430,8200,8250,35461,0.0060975609756097615
2026-04-16,8320,8490,8260,8360,35501,0.01333333333333342
2026-04-17,8280,8410,8080,8140,43855,-0.02631578947368418
2026-04-20,8100,8210,8010,8030,50668,-0.013513513513513487
2026-04-21,8050,8150,7950,8000,56243,-0.0037359900373599153
2026-04-22,8000,8190,7900,8050,31813,0.006250000000000089
2026-04-23,8070,8360,7930,7980,53193,-0.008695652173912993
2026-04-24,8100,8180,7930,8130,49498,0.018796992481203034
2026-04-27,8130,8400,8130,8270,70108,0.017220172201722006
2026-04-28,8210,8330,8000,8060,57278,-0.025392986698911768
2026-04-29,8240,8240,7940,8150,34071,0.011166253101736912
2026-04-30,8090,8230,7850,7870,80886,-0.03435582822085892
2026-05-04,7890,8050,7800,7800,51261,-0.008894536213468918
2026-05-06,7820,7890,7300,7410,124431,-0.050000000000000044
2026-05-07,7410,7580,7120,7130,62717,-0.037786774628879916
2026-05-08,7140,7340,7080,7120,35815,-0.0014025245441795509
2026-05-11,7370,7370,6890,6890,57983,-0.032303370786516905
2026-05-12,6790,7800,6580,7080,288686,0.027576197387518153
2026-05-13,7010,7050,6790,6820,59748,-0.03672316384180796
2026-05-14,6760,6900,6500,6610,63667,-0.030791788856304958
2026-05-15,6550,6740,6070,6110,163223,-0.07564296520423597
2026-05-18,6240,6240,5850,6230,41063,0.019639934533551617
2026-05-19,6230,6250,5910,6010,36734,-0.035313001605136396
2026-05-20,6000,6000,5560,5680,75047,-0.05490848585690511
2026-05-21,5680,5960,5660,5830,75262,0.02640845070422526
2026-05-22,5840,6130,5760,6090,51195,0.04459691252144071
2026-05-26,6210,6310,5970,6040,37946,-0.008210180623973717
2026-05-27,5980,6220,5600,5710,50764,-0.054635761589403975
2026-05-28,5670,5720,5370,5500,47530,-0.03677758318739055
2026-05-29,5630,5720,5150,5160,46105,-0.06181818181818177
