Date,Open,High,Low,Close,Volume,Change
2021-05-31,10750,10850,10700,10850,22070,0.0140186915887849
2021-06-01,10950,11200,10600,11150,63572,0.0276497695852535
2021-06-02,11150,11200,11000,11100,26387,-0.0044843049327354
2021-06-03,11150,11250,10950,11150,32274,0.0045045045045044
2021-06-04,11200,11250,11000,11150,32391,0.0
2021-06-07,11150,11250,10950,11200,36346,0.0044843049327354
2021-06-08,11250,11250,11000,11000,23170,-0.0178571428571429
2021-06-09,11000,11100,10800,10900,30583,-0.009090909090909
2021-06-10,10900,11050,10800,10900,20686,0.0
2021-06-11,11000,11100,10850,11050,24518,0.0137614678899082
2021-06-14,11150,11200,11000,11150,27336,0.009049773755656
2021-06-15,11050,11200,11000,11150,21040,0.0
2021-06-16,11150,11150,11000,11050,25129,-0.0089686098654708
2021-06-17,11100,11200,10950,11100,32557,0.004524886877828
2021-06-18,11100,11400,11050,11400,50786,0.0270270270270269
2021-06-21,11400,11450,11150,11350,47804,-0.0043859649122807
2021-06-22,11450,11600,11300,11400,74071,0.0044052863436123
2021-06-23,11400,11600,11350,11350,54300,-0.0043859649122807
2021-06-24,11350,11550,11250,11350,46827,0.0
2021-06-25,11600,11600,11350,11350,33395,0.0
2021-06-28,11550,11550,11350,11400,29034,0.0044052863436123
2021-06-29,11450,12000,11400,11400,112831,0.0
2021-06-30,11400,11550,11350,11500,26120,0.0087719298245614
2021-07-01,11550,11550,11350,11500,23731,0.0
2021-07-02,11400,11550,11250,11450,42301,-0.0043478260869564
2021-07-05,11450,11550,11350,11450,31532,0.0
2021-07-06,11350,11550,11350,11350,21853,-0.0087336244541484
2021-07-07,11350,11400,11200,11300,37550,-0.0044052863436123
2021-07-08,11250,11500,11150,11150,67811,-0.0132743362831858
2021-07-09,11050,11100,10550,10700,93855,-0.0403587443946188
2021-07-12,10750,10950,10700,10750,29975,0.0046728971962617
2021-07-13,10700,11600,10700,11550,154014,0.0744186046511627
2021-07-14,11550,11800,11350,11800,106880,0.0216450216450216
2021-07-15,11800,11950,11100,11550,157460,-0.0211864406779661
2021-07-16,11500,11800,11400,11800,89359,0.0216450216450216
2021-07-19,11650,11750,11500,11650,48922,-0.0127118644067796
2021-07-20,11350,11600,11300,11400,38918,-0.0214592274678111
2021-07-21,11450,11550,11000,11150,41388,-0.0219298245614034
2021-07-22,11200,11400,11100,11200,27201,0.0044843049327354
