Date,Open,High,Low,Close,Volume,Change
2025-12-05,4915,5700,3320,3840,60873014,
2025-12-08,3660,4180,2690,2690,5400739,-0.2994791666666666
2025-12-09,2525,2555,2045,2045,2327953,-0.2397769516728625
2025-12-10,2020,2035,2005,2010,702897,-0.0171149144254278
2025-12-11,2015,2040,2010,2025,356959,0.007462686567164
2025-12-12,2010,2035,2010,2015,320056,-0.0049382716049383
2025-12-15,2010,2015,2000,2005,285416,-0.0049627791563275
2025-12-16,2005,2010,1999,1999,299460,-0.0029925187032419
2025-12-17,1999,2005,1996,2000,201765,0.0005002501250626
2025-12-18,1999,2005,1995,2000,134826,0.0
2025-12-19,2000,2015,1998,2005,89275,0.0024999999999999
2025-12-22,2005,2010,1999,2000,413897,-0.0024937655860348
2025-12-23,2000,2005,1996,1996,345334,-0.002
2025-12-24,1996,2005,1995,1999,134367,0.001503006012024
2025-12-26,1997,2000,1997,1999,113791,0.0
2025-12-29,1999,2000,1998,1998,70446,-0.0005002501250624
2025-12-30,1998,2005,1997,1997,64165,-0.0005005005005005
2026-01-02,1999,2005,1997,1999,84646,0.00100150225338
2026-01-05,2000,2025,2000,2000,88513,0.0005002501250626
2026-01-06,2005,2020,1999,2000,216072,0.0
2026-01-07,2010,2020,2000,2010,77780,0.0049999999999998
2026-01-08,2010,2015,2000,2005,94783,-0.0024875621890547
2026-01-09,2005,2005,2000,2000,25439,-0.0024937655860348
2026-01-12,2000,2010,1997,2000,98047,0.0
2026-01-13,2005,2005,1998,1998,46416,-0.001
2026-01-14,2000,2000,1997,1999,56569,0.0005005005005005
2026-01-15,2000,2005,1998,2000,36473,0.0005002501250626
2026-01-16,2000,2005,1998,2000,44405,0.0
2026-01-19,2000,2005,1998,1998,61941,-0.001
2026-01-20,1998,2000,1998,1998,89934,0.0
2026-01-21,1998,1999,1996,1998,75090,0.0
2026-01-22,1998,2000,1996,1999,100728,0.0005005005005005
2026-01-23,1998,2010,1998,2005,55072,0.0030015007503751
2026-01-26,2000,2020,2000,2010,70125,0.0024937655860348
2026-01-27,2010,2010,2000,2000,29907,-0.0049751243781094
2026-01-28,2005,2015,2000,2010,19237,0.0049999999999998
2026-01-29,2005,2010,2000,2005,17553,-0.0024875621890547
2026-01-30,2005,2040,2005,2015,129019,0.0049875311720697
2026-02-02,2015,2050,2015,2040,85453,0.0124069478908188
2026-02-03,2040,2065,2015,2050,45340,0.0049019607843137
2026-02-04,2055,2070,2045,2060,39262,0.0048780487804878
2026-02-05,2050,2070,2050,2060,13391,0.0
2026-02-06,2060,2085,2055,2080,22944,0.0097087378640776
2026-02-09,2070,2140,2055,2095,46403,0.0072115384615385
2026-02-10,2085,2085,2070,2085,5232,-0.0047732696897374
2026-02-11,2075,2095,2075,2090,35450,0.0023980815347721
2026-02-12,2090,2090,2080,2090,4065,0.0
2026-02-13,2075,2090,2075,2075,4142,-0.0071770334928229
2026-02-19,2085,2090,2075,2085,23579,0.0048192771084336
2026-02-20,2085,2095,2080,2095,30884,0.0047961630695443
2026-02-23,2085,2100,2080,2085,12092,-0.0047732696897374
2026-02-24,2065,2085,2065,2075,5986,-0.0047961630695443
2026-02-25,2075,2090,2070,2090,22189,0.0072289156626506
2026-02-26,2090,2090,2060,2070,13842,-0.0095693779904306
2026-02-27,2070,2075,2050,2060,25211,-0.0048309178743961
2026-03-03,2060,2070,2055,2060,37658,0.0
2026-03-04,2055,2055,2015,2030,61455,-0.0145631067961164
2026-03-05,2050,2055,2025,2040,49273,0.0049261083743843
2026-03-06,2030,2055,2030,2050,16815,0.0049019607843137
2026-03-09,2030,2050,2020,2035,34609,-0.0073170731707317
2026-03-10,2025,2050,2025,2045,17114,0.0049140049140048
2026-03-11,2045,2060,2035,2060,10678,0.0073349633251833
2026-03-12,2060,2075,2035,2075,27777,0.0072815533980583
2026-03-13,2075,2090,2060,2080,34546,0.0024096385542169
2026-03-16,2055,2080,2055,2070,2306,-0.0048076923076922
2026-03-17,2055,2065,2040,2065,20883,-0.002415458937198
2026-03-18,2045,2085,2045,2085,12406,0.0096852300242131
2026-03-19,2080,2080,2055,2065,30839,-0.0095923261390887
2026-03-20,2050,2075,2050,2075,12409,0.0048426150121065
2026-03-23,2055,2075,2055,2055,7946,-0.0096385542168674
2026-03-24,2050,2075,2050,2065,5961,0.0048661800486617
2026-03-25,2055,2070,2055,2060,7088,-0.0024213075060532
2026-03-26,2050,2060,2045,2055,7237,-0.0024271844660194
2026-03-27,2050,2075,2045,2050,9378,-0.0024330900243308
2026-03-30,2025,2060,2025,2040,25084,-0.0048780487804878
2026-03-31,2035,2060,2035,2055,10022,0.0073529411764705
2026-04-01,2035,2050,2035,2040,3884,-0.0072992700729926
2026-04-02,2040,2040,2030,2035,4809,-0.0024509803921568
2026-04-03,2050,2075,2030,2060,24592,0.0122850122850122
2026-04-06,2060,2060,2035,2045,14085,-0.0072815533980582
2026-04-07,2035,2065,2035,2060,10216,0.0073349633251833
2026-04-08,2050,2075,2050,2060,2931,0.0
2026-04-09,2060,2070,2050,2060,1304,0.0
2026-04-10,2050,2060,2035,2060,2258,0.0
2026-04-13,2050,2060,2045,2060,699,0.0
2026-04-14,2045,2070,2045,2060,2127,0.0
2026-04-15,2050,2080,2045,2060,40013,0.0
2026-04-16,2060,2070,2045,2065,4052,0.0024271844660195
2026-04-17,2060,2075,2045,2070,19803,0.0024213075060532
2026-04-20,2070,2080,2045,2045,16154,-0.0120772946859903
2026-04-21,2050,2070,2050,2065,9446,0.0097799511002445
2026-04-22,2055,2060,2050,2060,14679,-0.0024213075060532
2026-04-23,2050,2065,2040,2065,6238,0.0024271844660195
2026-04-24,2045,2060,2040,2050,23761,-0.0072639225181597
2026-04-27,2050,2055,2030,2050,31029,0.0
2026-04-28,2045,2045,2035,2040,17887,-0.0048780487804878
2026-04-29,2042,2045,2035,2035,1990,-0.0024509803921568
2026-04-30,2035,2045,2030,2045,2391,0.0049140049140048
2026-05-04,2035,2045,2035,2040,4733,-0.002444987775061
2026-05-06,2040,2045,2035,2040,10797,0.0
2026-05-07,2040,2045,2035,2040,31994,0.0
2026-05-08,2035,2045,2035,2035,19513,-0.0024509803921568
2026-05-11,2035,2050,2020,2025,49925,-0.0049140049140049
2026-05-12,2025,2050,2015,2020,26824,-0.0024691358024691
2026-05-13,2020,2040,2020,2035,16830,0.0074257425742574
2026-05-14,2035,2045,2030,2035,20647,0.0
2026-05-15,2030,2040,2030,2030,15805,-0.0024570024570024
2026-05-18,2030,2045,2030,2035,5561,0.0024630541871921
2026-05-19,2035,2040,2030,2035,9757,0.0
2026-05-20,2045,2045,2030,2035,7782,0.0
2026-05-21,2030,2040,2030,2035,6988,0.0
2026-05-22,2035,2035,2030,2030,3958,-0.0024570024570024
2026-05-26,2030,2045,2030,2035,1888,0.0024630541871921
2026-05-27,2025,2035,2020,2030,38307,-0.0024570024570024
2026-05-28,2025,2030,2020,2030,5187,0.0
2026-05-29,2020,2030,2020,2025,8475,-0.0024630541871921
2026-06-01 00:00:00,2025,2040,2025,2025,4585,0.0
