Date,Open,High,Low,Close,Volume,Change
2021-05-31,273000,273000,265500,266500,33373,-0.0147874306839186
2021-06-01,266500,270500,265500,268500,31627,0.0075046904315196
2021-06-02,268500,271000,259000,260000,95205,-0.031657355679702
2021-06-03,260000,262500,259000,261000,64863,0.0038461538461538
2021-06-04,260500,262000,255000,261000,50458,0.0
2021-06-07,263000,263000,255500,256000,55933,-0.0191570881226054
2021-06-08,256000,257000,247500,250000,87143,-0.0234375
2021-06-09,251500,254500,243500,245000,81986,-0.02
2021-06-10,244500,247000,242000,245000,48470,0.0
2021-06-11,246000,254500,246000,251500,51088,0.026530612244898
2021-06-14,255500,256500,250000,250000,49809,-0.0059642147117295
2021-06-15,250500,255500,250000,253500,29693,0.014
2021-06-16,254500,259000,254500,255500,55471,0.0078895463510848
2021-06-17,254500,258500,252000,257000,39901,0.0058708414872798
2021-06-18,259000,259000,251500,253000,66128,-0.0155642023346302
2021-06-21,249500,250000,242000,243000,93814,-0.0395256916996047
2021-06-22,246000,248000,240500,247000,74817,0.0164609053497941
2021-06-23,246000,246000,235500,235500,132910,-0.0465587044534413
2021-06-24,235500,241000,233500,239500,80018,0.0169851380042462
2021-06-25,239000,243000,237000,241500,47632,0.0083507306889352
2021-06-28,242000,248000,239500,244500,49428,0.0124223602484472
2021-06-29,247000,247500,239000,240500,40113,-0.016359918200409
2021-06-30,241500,242000,237500,238000,42620,-0.0103950103950103
2021-07-01,238500,241000,236000,239000,55599,0.0042016806722688
2021-07-02,241000,245000,237500,238500,71871,-0.0020920502092049
2021-07-05,238500,240000,234500,235500,50152,-0.0125786163522012
2021-07-06,235500,238000,233500,237000,52927,0.0063694267515923
2021-07-07,236500,236500,230000,231500,70303,-0.0232067510548523
2021-07-08,233000,236500,228000,228500,69421,-0.0129589632829373
2021-07-09,227000,228000,218500,225500,99810,-0.0131291028446389
2021-07-12,229000,231500,225500,228000,38657,0.0110864745011085
2021-07-13,231000,248500,230000,248500,240957,0.0899122807017542
2021-07-14,254000,257500,245000,252000,309628,0.0140845070422535
2021-07-15,253500,258500,252500,252500,126914,0.0019841269841269
2021-07-16,254000,265500,251500,259500,217669,0.0277227722772277
2021-07-19,270500,278500,264500,275500,382358,0.0616570327552985
2021-07-20,272000,288500,267000,276500,445938,0.0036297640653357
2021-07-21,282000,283500,272500,278500,168451,0.0072332730560578
2021-07-22,278500,281000,271000,275000,152356,-0.0125673249551166
2021-07-23,275000,277000,269000,271000,94167,-0.0145454545454545
2021-07-26,269000,288000,266500,283000,267363,0.0442804428044281
2021-07-27,286000,287000,274500,274500,155037,-0.0300353356890459
2021-07-28,271000,277000,264500,267000,118711,-0.0273224043715847
2021-07-29,270000,272000,258500,262000,171100,-0.0187265917602996
2021-07-30,261000,266000,254500,254500,124470,-0.0286259541984732
2021-08-02,253000,259000,248500,257000,110546,0.0098231827111985
2021-08-03,258500,258500,250000,253000,77159,-0.0155642023346302
2021-08-04,252000,255500,248500,255000,63152,0.0079051383399209
2021-08-05,254500,255000,250500,251000,63765,-0.0156862745098039
2021-08-06,251000,252500,247000,247500,75072,-0.0139442231075697
2021-08-09,247500,253000,241500,248500,80958,0.004040404040404
2021-08-10,249500,250500,245000,246500,52240,-0.0080482897384306
2021-08-11,246500,251000,239000,241500,100963,-0.0202839756592292
2021-08-12,240000,249000,240000,246000,81808,0.0186335403726707
2021-08-13,248500,248500,236500,240500,86855,-0.0223577235772357
2021-08-17,240000,240000,220000,221500,183228,-0.079002079002079
2021-08-18,219000,226000,219000,224000,60748,0.0112866817155756
2021-08-19,220000,225000,217000,218000,61762,-0.0267857142857143
2021-08-20,217500,220000,208500,209000,105424,-0.0412844036697247
2021-08-23,210500,215500,209000,211000,50455,0.0095693779904306
2021-08-24,215500,224000,215500,222000,79766,0.0521327014218009
2021-08-25,224000,231500,223500,228000,71712,0.0270270270270269
2021-08-26,228500,228500,222500,225500,45715,-0.0109649122807017
2021-08-27,224000,231500,221000,229000,42923,0.0155210643015522
2021-08-30,234000,240500,229000,230000,83609,0.0043668122270741
2021-08-31,230500,232500,226000,231500,49395,0.0065217391304348
2021-09-01,231500,239500,230000,231500,64337,0.0
2021-09-02,231500,235000,230000,230000,34842,-0.0064794816414687
2021-09-03,230500,236500,230000,232000,47814,0.0086956521739129
2021-09-06,232000,237000,228000,235000,42673,0.0129310344827586
2021-09-07,237500,237500,230500,232000,45503,-0.0127659574468085
2021-09-08,231000,236000,226000,234000,66926,0.0086206896551723
2021-09-09,232000,234000,221000,222000,108311,-0.0512820512820513
2021-09-10,224000,233500,220500,231500,75996,0.0427927927927926
2021-09-13,230000,241000,228000,238500,108557,0.0302375809935204
2021-09-14,239500,242500,233500,234000,52370,-0.0188679245283018
2021-09-15,236500,236500,228500,231500,42339,-0.0106837606837606
2021-09-16,234000,254000,231000,251000,258979,0.0842332613390928
2021-09-17,256500,259500,243000,243500,184915,-0.0298804780876493
2021-09-23,240500,242000,233000,234000,113312,-0.0390143737166324
2021-09-24,237000,239500,230500,231500,70396,-0.0106837606837606
2021-09-27,229000,236000,227000,232500,50715,0.0043196544276458
2021-09-28,233000,241500,230000,233500,108216,0.0043010752688172
2021-09-29,228000,231000,223000,225000,76243,-0.0364025695931478
2021-09-30,222500,224500,214500,215000,123412,-0.0444444444444444
2021-10-01,212000,218500,210500,214500,53804,-0.0023255813953488
2021-10-05,211500,213000,206000,211000,62262,-0.0163170163170163
2021-10-06,214500,216000,203000,203000,73555,-0.0379146919431279
2021-10-07,203500,207500,201500,205500,44837,0.0123152709359606
2021-10-08,209000,209500,202500,204000,50286,-0.0072992700729926
2021-10-12,201000,213000,201000,210500,68809,0.0318627450980393
2021-10-13,210500,211000,206000,206500,44637,-0.019002375296912
2021-10-14,207500,208500,204500,207000,72772,0.0024213075060532
2021-10-15,209500,213500,208000,210500,47477,0.0169082125603865
2021-10-18,211500,211500,207000,207500,33881,-0.0142517814726841
2021-10-19,209000,210500,206500,208500,25600,0.0048192771084336
2021-10-20,210000,210500,205000,205500,39798,-0.0143884892086331
2021-10-21,206000,207000,202500,204000,33899,-0.0072992700729926
2021-10-22,204500,206000,202000,203000,26994,-0.0049019607843137
2021-10-25,202000,202500,198500,202000,42163,-0.0049261083743842
2021-10-26,202000,205000,200500,204000,31251,0.0099009900990099
2021-10-27,201000,201000,189000,189500,174983,-0.0710784313725489
2021-10-28,189500,192000,186000,186000,64494,-0.0184696569920844
2021-10-29,186500,188500,185000,185000,51054,-0.0053763440860215
2021-11-01,185500,187000,183500,184000,30951,-0.0054054054054053
2021-11-02,184500,189500,184000,188000,37777,0.0217391304347827
2021-11-03,188000,189500,184500,185500,23671,-0.0132978723404255
2021-11-04,187000,188500,181500,183500,41905,-0.0107816711590296
2021-11-05,183000,184000,179500,181000,36559,-0.0136239782016348
2021-11-08,179000,183000,175500,182000,40713,0.0055248618784531
2021-11-09,181500,186500,181000,182500,42787,0.0027472527472527
2021-11-10,180500,181000,176000,177000,38208,-0.0301369863013698
2021-11-11,175500,180500,175000,179500,40176,0.0141242937853107
2021-11-12,179500,185500,179000,182500,34941,0.0167130919220055
2021-11-15,183000,185500,179500,184000,38839,0.0082191780821918
2021-11-16,182500,186500,181000,182000,32096,-0.0108695652173913
2021-11-17,182000,183000,178000,180500,34866,-0.0082417582417582
2021-11-18,179500,181000,178000,178500,16588,-0.0110803324099723
2021-11-19,178000,181500,177500,179500,22642,0.0056022408963585
2021-11-22,180500,184000,178500,184000,32204,0.0250696378830084
2021-11-23,181500,186000,179000,179500,38460,-0.0244565217391304
2021-11-24,179500,181500,177500,180000,21130,0.0027855153203342
2021-11-25,178500,180000,177500,178500,17201,-0.0083333333333333
2021-11-26,178000,178000,170000,170000,54648,-0.0476190476190476
2021-11-29,164500,172000,163500,168000,42482,-0.0117647058823529
2021-11-30,169000,183000,169000,170500,117426,0.0148809523809523
2021-12-01,175000,193000,175000,190000,225129,0.1143695014662755
2021-12-02,187000,195000,186500,192500,98790,0.013157894736842
2021-12-03,193000,199000,190000,193500,84714,0.0051948051948051
2021-12-06,197000,208000,194000,205000,168494,0.0594315245478036
2021-12-07,206500,209500,202000,207000,97451,0.0097560975609756
2021-12-08,207500,209500,197000,198000,109289,-0.0434782608695651
2021-12-09,198500,213500,197000,213500,93924,0.0782828282828282
2021-12-10,208000,210500,203000,204500,69625,-0.0421545667447307
2021-12-13,203000,206500,200500,201500,37834,-0.0146699266503667
2021-12-14,199500,207500,199000,201000,47822,-0.0024813895781637
2021-12-15,200000,203500,198000,201000,28335,0.0
2021-12-16,203000,203000,193500,196000,60591,-0.0248756218905472
2021-12-17,195500,201000,194000,200000,38791,0.0204081632653061
2021-12-20,198000,199500,194500,195000,24271,-0.025
2021-12-21,194000,196000,191000,194000,30121,-0.0051282051282051
2021-12-22,194000,195500,191500,191500,29520,-0.0128865979381442
2021-12-23,191500,193500,189000,192500,28870,0.0052219321148825
2021-12-24,192500,199500,192500,194000,46913,0.0077922077922076
2021-12-27,195000,196000,192500,193500,16575,-0.0025773195876288
2021-12-28,193500,194000,189000,191500,48720,-0.0103359173126614
2021-12-29,190000,190500,187500,189000,30403,-0.0130548302872062
2021-12-30,188500,189500,183000,183000,47366,-0.0317460317460317
2022-01-03,182000,183000,176500,180500,72436,-0.0136612021857923
2022-01-04,179000,185000,178000,184500,41123,0.0221606648199446
2022-01-05,185000,188500,183000,187000,51080,0.0135501355013549
2022-01-06,184500,186000,180500,181500,34968,-0.0294117647058823
2022-01-07,181500,195500,181000,194000,87361,0.0688705234159778
2022-01-10,193000,196500,191000,193500,43441,-0.0025773195876288
2022-01-11,191000,196000,186500,188000,35746,-0.028423772609819
2022-01-12,189000,192000,188000,189000,36095,0.0053191489361701
2022-01-13,190500,192500,186500,191500,38067,0.0132275132275132
2022-01-14,189500,189500,183000,183500,37862,-0.04177545691906
2022-01-17,181000,184000,176000,179000,43236,-0.0245231607629428
2022-01-18,177500,181000,174000,174000,40002,-0.0279329608938547
2022-01-19,170500,180500,170500,175500,36018,0.0086206896551723
2022-01-20,175000,179000,173000,177000,33763,0.0085470085470085
2022-01-21,175500,176000,172000,173000,25202,-0.0225988700564971
2022-01-24,170500,175000,165000,166500,38778,-0.0375722543352601
2022-01-25,166000,166000,152500,154500,95610,-0.0720720720720721
2022-01-26,153000,156500,149500,153000,58648,-0.0097087378640776
2022-01-27,151000,153500,144500,147500,53043,-0.0359477124183006
2022-01-28,145500,150500,143500,149000,40879,0.0101694915254237
2022-02-03,153000,154000,150500,152000,30574,0.0201342281879195
2022-02-04,148500,154000,148500,153500,20162,0.0098684210526316
2022-02-07,154000,164500,149500,164500,72396,0.0716612377850163
2022-02-08,165000,167000,160000,161000,46694,-0.0212765957446808
2022-02-09,164000,168500,163000,164500,41351,0.0217391304347827
2022-02-10,165500,166000,161500,163000,34443,-0.0091185410334346
2022-02-11,162000,179000,160000,173000,166964,0.0613496932515338
2022-02-14,170500,172000,163000,165500,53491,-0.0433526011560693
2022-02-15,165500,167500,156000,159000,58071,-0.0392749244712991
2022-02-16,162000,166500,161500,164500,28453,0.0345911949685535
2022-02-17,166000,171500,163500,166000,36886,0.0091185410334346
2022-02-18,162500,177000,162000,175500,73340,0.0572289156626506
2022-02-21,172000,176000,171000,172500,28277,-0.0170940170940171
2022-02-22,168500,175000,168000,170000,34288,-0.0144927536231883
2022-02-23,172000,178000,170500,172500,59874,0.0147058823529411
2022-02-24,170500,176500,166500,167500,45456,-0.0289855072463768
2022-02-25,170500,173000,167000,167500,30246,0.0
2022-02-28,168000,174500,166000,170000,37338,0.0149253731343284
2022-03-02,168000,172000,162000,162000,75032,-0.0470588235294118
2022-03-03,164000,166000,162000,164000,39533,0.0123456790123457
2022-03-04,163000,166500,160500,161000,28938,-0.0182926829268292
2022-03-07,157000,159500,151500,153500,63134,-0.046583850931677
2022-03-08,149500,153000,148500,149000,42590,-0.0293159609120521
2022-03-10,154500,156000,152000,154500,40055,0.0369127516778522
2022-03-11,153500,157000,152000,156500,23428,0.0129449838187702
2022-03-14,158500,163000,153000,158500,44921,0.0127795527156548
2022-03-15,156000,162500,154500,155500,32078,-0.0189274447949526
2022-03-16,158500,164500,158000,160500,54053,0.0321543408360127
2022-03-17,162500,164500,158500,159000,38123,-0.0093457943925233
2022-03-18,159500,162000,157500,162000,36762,0.0188679245283018
2022-03-21,162500,164000,160500,161000,27108,-0.0061728395061728
2022-03-22,161000,162000,159000,161000,19202,0.0
2022-03-23,161500,165000,161500,164000,30015,0.0186335403726707
2022-03-24,163500,163500,160000,163000,24705,-0.0060975609756097
2022-03-25,164000,164000,159000,160000,27135,-0.0184049079754601
2022-03-28,159500,162000,157500,160000,19745,0.0
2022-03-29,161000,163500,161000,163000,23822,0.01875
2022-03-30,165000,165000,161000,162000,22020,-0.0061349693251533
2022-03-31,162000,168500,160500,167500,61872,0.0339506172839505
2022-04-01,166000,167500,164500,166000,22341,-0.0089552238805969
2022-04-04,167500,168000,164000,166000,18409,0.0
2022-04-05,166500,167500,162500,163000,23866,-0.0180722891566265
2022-04-06,162000,163500,159000,159500,34703,-0.0214723926380367
2022-04-07,158000,159500,156500,157500,23256,-0.012539184952978
2022-04-08,158000,159500,156000,158000,19490,0.0031746031746031
2022-04-11,156500,158500,154000,157000,18999,-0.0063291139240506
2022-04-12,155000,157000,153000,156000,21067,-0.0063694267515923
2022-04-13,158000,160500,156500,159500,24203,0.0224358974358973
2022-04-14,159000,160500,157500,160500,26525,0.006269592476489
2022-04-15,158500,158500,157000,157000,18225,-0.0218068535825545
2022-04-18,157000,157500,155000,156000,15689,-0.0063694267515923
2022-04-19,157000,158500,155000,158500,20311,0.0160256410256409
2022-04-20,158000,160500,157000,159000,18172,0.003154574132492
2022-04-21,160000,165000,158500,162000,40052,0.0188679245283018
2022-04-22,159500,160500,158500,159000,18449,-0.0185185185185184
2022-04-25,155500,156500,153500,153500,30974,-0.0345911949685534
2022-04-26,154500,155000,153500,153500,20754,0.0
2022-04-27,148500,149500,145500,146000,73388,-0.0488599348534202
2022-04-28,146500,151000,143500,149500,47848,0.023972602739726
2022-04-29,149500,153000,148000,152000,28349,0.0167224080267558
2022-05-02,149000,153500,149000,152000,24442,0.0
2022-05-03,151000,153500,150500,153500,14551,0.0098684210526316
2022-05-04,153500,155500,152500,153000,20384,-0.003257328990228
2022-05-06,150000,152000,149000,149500,16669,-0.022875816993464
2022-05-09,148000,149000,142500,143500,33037,-0.040133779264214
2022-05-10,140000,143500,136500,142500,44281,-0.0069686411149826
2022-05-11,140000,148000,139500,146500,33968,0.0280701754385965
2022-05-12,144500,146000,141500,141500,40445,-0.0341296928327644
2022-05-13,140500,146000,140500,146000,15946,0.0318021201413427
