Date,Open,High,Low,Close,Volume,Change
2026-04-30,6070,7200,2265,2355,130479859,
2026-05-04,2300,2500,1991,1995,5615751,-0.1528662420382165
2026-05-06,1995,1999,1986,1997,1211819,0.0010025062656642
2026-05-07,1995,1998,1986,1994,348899,-0.0015022533800701
2026-05-08,1994,1996,1988,1996,280706,0.0010030090270811
2026-05-11,1991,1996,1987,1992,321719,-0.002004008016032
2026-05-12,1992,1992,1983,1986,206696,-0.0030120481927711
2026-05-13,1987,1996,1983,1996,217397,0.0050352467270895
2026-05-14,1996,1998,1985,1997,220561,0.0005010020040079
2026-05-15,1998,1999,1988,1994,138160,-0.0015022533800701
2026-05-18,1986,1995,1984,1990,150195,-0.0020060180541624
2026-05-19,1990,1997,1983,1996,198918,0.0030150753768845
2026-05-20,1996,1998,1983,1994,71806,-0.0010020040080159
2026-05-21,1990,1994,1986,1994,51084,0.0
2026-05-22,1990,1992,1986,1991,44821,-0.0015045135406218
2026-05-26,1988,1993,1984,1992,99978,0.0005022601707684
2026-05-27,1992,1993,1985,1993,109854,0.0005020080321285
2026-05-28,1990,1993,1983,1991,50484,-0.0010035122930256
2026-05-29,1990,1993,1986,1992,73847,0.0005022601707684
2026-06-01 00:00:00,1992,1992,1986,1989,11978,-0.001506024096385561
