Date,Open,High,Low,Close,Volume,Change
2025-08-21,28000,30000,20950,21700,14944855,
2025-08-22,21350,23600,20050,20150,3320111,-0.0714285714285714
2025-08-25,20250,20900,20050,20450,586247,0.0148883374689825
2025-08-26,20250,20550,18540,18600,755695,-0.0904645476772616
2025-08-27,18610,19360,18020,18060,455880,-0.0290322580645161
2025-08-28,18240,18680,17330,17410,476044,-0.0359911406423034
2025-08-29,17440,17740,16720,16720,353312,-0.0396323951751866
2025-09-01,16710,16870,15580,15680,256816,-0.062200956937799
2025-09-02,15860,16510,15420,15850,265916,0.0108418367346938
2025-09-03,15850,16060,15760,16040,161941,0.0119873817034701
2025-09-04,16110,16910,16040,16280,234640,0.0149625935162094
2025-09-05,16410,16750,16260,16400,154752,0.0073710073710073
2025-09-08,16650,17440,16650,17410,346245,0.0615853658536584
2025-09-09,17450,18330,17150,18220,427374,0.0465249856404366
2025-09-10,18090,18350,17730,18080,167096,-0.0076838638858397
2025-09-11,18350,21000,18180,18530,3844448,0.0248893805309735
2025-09-12,18470,18720,17030,17090,539494,-0.077711818672423
2025-09-15,17080,17360,16690,16810,212598,-0.0163838502047981
2025-09-16,17000,17560,16830,17280,265219,0.0279595478881617
2025-09-17,17750,21150,17540,19210,2747132,0.1116898148148148
2025-09-18,19150,19690,18150,18180,549573,-0.0536179073399271
2025-09-19,18100,18870,17670,17850,295013,-0.0181518151815182
2025-09-22,18000,19090,17610,19000,485511,0.0644257703081232
2025-09-23,18970,21050,18740,19350,1753158,0.0184210526315788
2025-09-24,19220,20400,18770,19720,651907,0.0191214470284237
2025-09-25,19580,23700,19380,20200,4334082,0.0243407707910749
2025-09-26,20400,23450,20300,21750,4319541,0.0767326732673268
2025-09-29,21950,23850,21000,22400,1842638,0.0298850574712643
2025-09-30,22100,25000,22000,22700,1841150,0.0133928571428572
2025-10-01,22700,24400,21700,22100,651804,-0.0264317180616739
2025-10-02,22650,22750,20100,20350,558149,-0.079185520361991
2025-10-10,20500,21300,20000,20500,250970,0.0073710073710073
2025-10-13,20550,22150,20500,22000,529501,0.0731707317073171
2025-10-14,22000,22600,21500,22500,493162,0.0227272727272727
2025-10-15,22550,22800,22000,22150,304076,-0.0155555555555555
2025-10-16,22400,23500,21900,22450,590177,0.0135440180586907
2025-10-17,22450,22450,20250,20950,274896,-0.066815144766147
2025-10-20,21150,21500,20750,21500,217106,0.026252983293556
2025-10-21,21600,22350,21250,21350,376423,-0.0069767441860465
2025-10-22,21600,21700,19580,19830,398191,-0.0711943793911007
2025-10-23,19850,20350,19180,19450,167010,-0.0191628845184064
2025-10-24,19450,19510,18880,19090,127811,-0.0185089974293058
2025-10-27,19230,19700,19100,19380,121574,0.0151911995809324
2025-10-28,19430,20650,19420,20200,346160,0.0423116615067078
2025-10-29,20200,20550,19440,19550,150700,-0.0321782178217822
2025-10-30,19510,20300,18710,19850,150652,0.0153452685421995
2025-10-31,19850,20000,19080,19330,177694,-0.0261964735516372
2025-11-03,19490,19750,18900,18950,154005,-0.0196585618210036
2025-11-04,18950,19090,18080,18710,118879,-0.012664907651715
2025-11-05,18710,20200,18560,18820,259030,0.0058792089791555
2025-11-06,18830,18970,17860,17860,127511,-0.0510095642933049
2025-11-07,17830,18110,17120,17820,100697,-0.0022396416573348
2025-11-10,17820,18070,16950,17400,41115,-0.0235690235690235
2025-11-11,17480,17950,17280,17480,47809,0.0045977011494253
